01/03/16,1456790400,40
02/03/16,1456876800,46
03/03/16,1456963200,28
04/03/16,1457049600,141
05/03/16,1457136000,8
06/03/16,1457222400,27
07/03/16,1457308800,24
08/03/16,1457395200,63
09/03/16,1457481600,44
10/03/16,1457568000,38
11/03/16,1457654400,66
12/03/16,1457740800,54
13/03/16,1457827200,27
14/03/16,1457913600,40
15/03/16,1458000000,31
16/03/16,1458086400,26
17/03/16,1458172800,32
18/03/16,1458259200,31
19/03/16,1458345600,23
20/03/16,1458432000,63
21/03/16,1458518400,324
22/03/16,1458604800,3072
23/03/16,1458691200,906
24/03/16,1458777600,4911
25/03/16,1458864000,2164
26/03/16,1458950400,5508
27/03/16,1459036800,510
28/03/16,1459123200,4227
29/03/16,1459209600,683
30/03/16,1459296000,2753
31/03/16,1459382400,571
01/04/16,1459468800,3250
02/04/16,1459555200,471
03/04/16,1459641600,514
04/04/16,1459728000,3419
05/04/16,1459814400,6172
06/04/16,1459900800,1142
07/04/16,1459987200,2154
08/04/16,1460073600,4097
09/04/16,1460160000,1200
10/04/16,1460246400,513
11/04/16,1460332800,468
12/04/16,1460419200,2264
13/04/16,1460505600,1573
14/04/16,1460592000,1247
15/04/16,1460678400,4724
16/04/16,1460764800,247
17/04/16,1460851200,214
18/04/16,1460937600,1351
19/04/16,1461024000,1097
20/04/16,1461110400,1092
21/04/16,1461196800,875
22/04/16,1461283200,239
23/04/16,1461369600,167
24/04/16,1461456000,2124
25/04/16,1461542400,2967
26/04/16,1461628800,772
27/04/16,1461715200,297
28/04/16,1461801600,1420
29/04/16,1461888000,1285
30/04/16,1461974400,379
01/05/16,1462060800,1385
02/05/16,1462147200,243
03/05/16,1462233600,315
04/05/16,1462320000,1237
05/05/16,1462406400,414
06/05/16,1462492800,4039
07/05/16,1462579200,333
08/05/16,1462665600,1400
09/05/16,1462752000,346
10/05/16,1462838400,418
11/05/16,1462924800,347
12/05/16,1463011200,1630
13/05/16,1463097600,276
14/05/16,1463184000,1488
15/05/16,1463270400,232
16/05/16,1463356800,1207
17/05/16,1463443200,300
18/05/16,1463529600,1037
19/05/16,1463616000,598
20/05/16,1463702400,219
21/05/16,1463788800,1067
22/05/16,1463875200,151
23/05/16,1463961600,170
24/05/16,1464048000,257
25/05/16,1464134400,251
26/05/16,1464220800,273
27/05/16,1464307200,344
28/05/16,1464393600,11106
29/05/16,1464480000,3907
30/05/16,1464566400,2340
31/05/16,1464652800,1730
01/06/16,1464739200,1425
02/06/16,1464825600,1018
03/06/16,1464912000,981
04/06/16,1464998400,835
05/06/16,1465084800,947
06/06/16,1465171200,966
07/06/16,1465257600,1132
08/06/16,1465344000,1651
09/06/16,1465430400,1210
10/06/16,1465516800,1132
11/06/16,1465603200,1135
12/06/16,1465689600,1039
13/06/16,1465776000,1705
14/06/16,1465862400,2235
15/06/16,1465948800,1625
16/06/16,1466035200,1338
17/06/16,1466121600,19029
18/06/16,1466208000,4088
19/06/16,1466294400,2018
20/06/16,1466380800,1661
21/06/16,1466467200,4811
22/06/16,1466553600,3233
23/06/16,1466640000,806
24/06/16,1466726400,897
25/06/16,1466812800,662
26/06/16,1466899200,1023
27/06/16,1466985600,811
28/06/16,1467072000,989
29/06/16,1467158400,909
30/06/16,1467244800,707
01/07/16,1467331200,552
02/07/16,1467417600,616
03/07/16,1467504000,578
04/07/16,1467590400,625
05/07/16,1467676800,836
06/07/16,1467763200,540
07/07/16,1467849600,509
08/07/16,1467936000,539
09/07/16,1468022400,851
10/07/16,1468108800,403
11/07/16,1468195200,886
12/07/16,1468281600,527
13/07/16,1468368000,548
14/07/16,1468454400,2651
15/07/16,1468540800,915
16/07/16,1468627200,888
17/07/16,1468713600,519
18/07/16,1468800000,1665
19/07/16,1468886400,777
20/07/16,1468972800,2763
21/07/16,1469059200,2156
22/07/16,1469145600,1512
23/07/16,1469232000,1334
24/07/16,1469318400,1918
25/07/16,1469404800,1432
26/07/16,1469491200,1227
27/07/16,1469577600,1055
28/07/16,1469664000,5766
29/07/16,1469750400,2649
30/07/16,1469836800,1999
31/07/16,1469923200,561
01/08/16,1470009600,826
02/08/16,1470096000,851
03/08/16,1470182400,502
04/08/16,1470268800,524
05/08/16,1470355200,430
06/08/16,1470441600,317
07/08/16,1470528000,983
08/08/16,1470614400,13398
09/08/16,1470700800,1675
10/08/16,1470787200,566
11/08/16,1470873600,407
12/08/16,1470960000,599
13/08/16,1471046400,308
14/08/16,1471132800,280
15/08/16,1471219200,522
16/08/16,1471305600,1275
17/08/16,1471392000,327
18/08/16,1471478400,226
19/08/16,1471564800,323
20/08/16,1471651200,274
21/08/16,1471737600,491
22/08/16,1471824000,674
23/08/16,1471910400,729
24/08/16,1471996800,575
25/08/16,1472083200,494
26/08/16,1472169600,520
27/08/16,1472256000,395
28/08/16,1472342400,528
29/08/16,1472428800,378
30/08/16,1472515200,347
31/08/16,1472601600,383
01/09/16,1472688000,362
02/09/16,1472774400,621
03/09/16,1472860800,267
04/09/16,1472947200,325
05/09/16,1473033600,351
06/09/16,1473120000,707
07/09/16,1473206400,403
08/09/16,1473292800,436
09/09/16,1473379200,276
10/09/16,1473465600,275
11/09/16,1473552000,286
12/09/16,1473638400,501
13/09/16,1473724800,417
14/09/16,1473811200,508
15/09/16,1473897600,485
16/09/16,1473984000,621
17/09/16,1474070400,977
18/09/16,1474156800,302
19/09/16,1474243200,281
20/09/16,1474329600,1039
21/09/16,1474416000,1322
22/09/16,1474502400,310
23/09/16,1474588800,207
24/09/16,1474675200,243
25/09/16,1474761600,398
26/09/16,1474848000,188
27/09/16,1474934400,290
28/09/16,1475020800,311
29/09/16,1475107200,370
30/09/16,1475193600,291
01/10/16,1475280000,221
02/10/16,1475366400,437
03/10/16,1475452800,725
04/10/16,1475539200,5875
05/10/16,1475625600,2196
06/10/16,1475712000,1455
07/10/16,1475798400,1056
08/10/16,1475884800,826
09/10/16,1475971200,729
10/10/16,1476057600,896
11/10/16,1476144000,923
12/10/16,1476230400,631
13/10/16,1476316800,200
14/10/16,1476403200,254
15/10/16,1476489600,104
16/10/16,1476576000,134
17/10/16,1476662400,457
18/10/16,1476748800,522
19/10/16,1476835200,1807
20/10/16,1476921600,486
21/10/16,1477008000,3025
22/10/16,1477094400,726
23/10/16,1477180800,585
24/10/16,1477267200,2241
25/10/16,1477353600,2498
26/10/16,1477440000,1734
27/10/16,1477526400,2031
28/10/16,1477612800,3030
29/10/16,1477699200,3665
30/10/16,1477785600,2886
31/10/16,1477872000,1013
01/11/16,1477958400,5504
02/11/16,1478044800,774
03/11/16,1478131200,636
04/11/16,1478217600,428
05/11/16,1478304000,465
06/11/16,1478390400,396
07/11/16,1478476800,470
08/11/16,1478563200,535
09/11/16,1478649600,559
10/11/16,1478736000,478
11/11/16,1478822400,1358
12/11/16,1478908800,979
13/11/16,1478995200,1486
14/11/16,1479081600,1731
15/11/16,1479168000,1374
16/11/16,1479254400,1053
17/11/16,1479340800,764
18/11/16,1479427200,730
19/11/16,1479513600,613
20/11/16,1479600000,702
21/11/16,1479686400,740
22/11/16,1479772800,2692
23/11/16,1479859200,439
24/11/16,1479945600,321
25/11/16,1480032000,342
26/11/16,1480118400,1022
27/11/16,1480204800,320
28/11/16,1480291200,632
29/11/16,1480377600,1571
30/11/16,1480464000,578
01/12/16,1480550400,586
02/12/16,1480636800,1701
03/12/16,1480723200,413
04/12/16,1480809600,460
05/12/16,1480896000,805
06/12/16,1480982400,1055
07/12/16,1481068800,4554
08/12/16,1481155200,749
09/12/16,1481241600,682
10/12/16,1481328000,1920
11/12/16,1481414400,812
12/12/16,1481500800,712
13/12/16,1481587200,1160
14/12/16,1481673600,2410
15/12/16,1481760000,1641
16/12/16,1481846400,615
17/12/16,1481932800,472
18/12/16,1482019200,557
19/12/16,1482105600,2228
20/12/16,1482192000,999
21/12/16,1482278400,5382
22/12/16,1482364800,3739
23/12/16,1482451200,1924
24/12/16,1482537600,550
25/12/16,1482624000,565
26/12/16,1482710400,636
27/12/16,1482796800,2865
28/12/16,1482883200,1466
29/12/16,1482969600,1915
30/12/16,1483056000,2031
31/12/16,1483142400,568
01/01/17,1483228800,489
02/01/17,1483315200,683
03/01/17,1483401600,3083
04/01/17,1483488000,1769
05/01/17,1483574400,2593
06/01/17,1483660800,2024
07/01/17,1483747200,1865
08/01/17,1483833600,1729
09/01/17,1483920000,1413
10/01/17,1484006400,2845
11/01/17,1484092800,1175
12/01/17,1484179200,2240
13/01/17,1484265600,2584
14/01/17,1484352000,1286
15/01/17,1484438400,1460
16/01/17,1484524800,902
17/01/17,1484611200,2893
18/01/17,1484697600,1171
19/01/17,1484784000,2315
20/01/17,1484870400,2548
21/01/17,1484956800,1405
22/01/17,1485043200,1761
23/01/17,1485129600,1374
24/01/17,1485216000,3756
25/01/17,1485302400,2594
26/01/17,1485388800,2890
27/01/17,1485475200,2887
28/01/17,1485561600,1594
29/01/17,1485648000,1493
30/01/17,1485734400,937
31/01/17,1485820800,3123
01/02/17,1485907200,3402
02/02/17,1485993600,2449
03/02/17,1486080000,2866
04/02/17,1486166400,1571
05/02/17,1486252800,1858
06/02/17,1486339200,1078
07/02/17,1486425600,3180
08/02/17,1486512000,2414
09/02/17,1486598400,2590
10/02/17,1486684800,2477
11/02/17,1486771200,1658
12/02/17,1486857600,1857
13/02/17,1486944000,1297
14/02/17,1487030400,3205
15/02/17,1487116800,2273
16/02/17,1487203200,1173
17/02/17,1487289600,931
18/02/17,1487376000,3119
19/02/17,1487462400,1100
20/02/17,1487548800,1317
21/02/17,1487635200,12748
22/02/17,1487721600,4522
23/02/17,1487808000,2715
24/02/17,1487894400,3034
25/02/17,1487980800,3781
26/02/17,1488067200,2067
27/02/17,1488153600,1999
28/02/17,1488240000,3935
01/03/17,1488326400,2353
02/03/17,1488412800,3582
03/03/17,1488499200,3518
04/03/17,1488585600,1846
05/03/17,1488672000,1799
06/03/17,1488758400,1239
07/03/17,1488844800,3012
08/03/17,1488931200,2128
09/03/17,1489017600,3692
10/03/17,1489104000,3181
11/03/17,1489190400,2516
12/03/17,1489276800,2349
13/03/17,1489363200,2394
14/03/17,1489449600,3734
15/03/17,1489536000,3690
16/03/17,1489622400,4925
17/03/17,1489708800,4400
18/03/17,1489795200,4369
19/03/17,1489881600,2747
20/03/17,1489968000,2448
21/03/17,1490054400,4949
22/03/17,1490140800,3228
23/03/17,1490227200,4379
24/03/17,1490313600,4347
25/03/17,1490400000,3608
26/03/17,1490486400,3168
27/03/17,1490572800,4075
28/03/17,1490659200,4930
29/03/17,1490745600,12372
30/03/17,1490832000,9426
31/03/17,1490918400,6168
01/04/17,1491004800,3872
02/04/17,1491091200,3427
03/04/17,1491177600,2999
04/04/17,1491264000,4705
05/04/17,1491350400,3870
06/04/17,1491436800,5273
07/04/17,1491523200,4726
08/04/17,1491609600,4077
09/04/17,1491696000,3422
10/04/17,1491782400,2756
11/04/17,1491868800,4882
12/04/17,1491955200,3334
13/04/17,1492041600,8453
14/04/17,1492128000,4674
15/04/17,1492214400,3921
16/04/17,1492300800,3501
17/04/17,1492387200,3082
18/04/17,1492473600,8050
19/04/17,1492560000,10935
20/04/17,1492646400,6183
21/04/17,1492732800,6770
22/04/17,1492819200,4910
23/04/17,1492905600,4450
24/04/17,1492992000,4876
25/04/17,1493078400,8001
26/04/17,1493164800,6886
27/04/17,1493251200,14782
28/04/17,1493337600,18207
29/04/17,1493424000,8731
30/04/17,1493510400,11062
01/05/17,1493596800,19940
02/05/17,1493683200,16898
03/05/17,1493769600,13989
04/05/17,1493856000,13833
05/05/17,1493942400,9467
06/05/17,1494028800,10864
07/05/17,1494115200,8510
08/05/17,1494201600,10555
09/05/17,1494288000,10396
10/05/17,1494374400,9910
11/05/17,1494460800,10478
12/05/17,1494547200,8873
13/05/17,1494633600,11961
14/05/17,1494720000,6972
15/05/17,1494806400,11479
16/05/17,1494892800,7994
17/05/17,1494979200,15724
18/05/17,1495065600,12780
19/05/17,1495152000,11795
20/05/17,1495238400,11619
21/05/17,1495324800,12349
22/05/17,1495411200,10083
23/05/17,1495497600,14557
24/05/17,1495584000,16289
25/05/17,1495670400,13205
26/05/17,1495756800,10409
27/05/17,1495843200,8980
28/05/17,1495929600,11565
29/05/17,1496016000,10392
30/05/17,1496102400,12970
31/05/17,1496188800,11826
01/06/17,1496275200,13292
02/06/17,1496361600,23909
03/06/17,1496448000,14355
04/06/17,1496534400,15977
05/06/17,1496620800,16560
06/06/17,1496707200,16533
07/06/17,1496793600,23162
08/06/17,1496880000,17998
09/06/17,1496966400,28753
10/06/17,1497052800,17530
11/06/17,1497139200,15852
12/06/17,1497225600,46239
13/06/17,1497312000,22017
14/06/17,1497398400,20193
15/06/17,1497484800,23946
16/06/17,1497571200,24768
17/06/17,1497657600,24713
18/06/17,1497744000,17626
19/06/17,1497830400,35659
20/06/17,1497916800,35761
21/06/17,1498003200,28052
22/06/17,1498089600,24804
23/06/17,1498176000,29852
24/06/17,1498262400,20945
25/06/17,1498348800,23475
26/06/17,1498435200,22361
27/06/17,1498521600,26255
28/06/17,1498608000,37226
29/06/17,1498694400,42616
30/06/17,1498780800,26916
01/07/17,1498867200,29520
02/07/17,1498953600,39904
03/07/17,1499040000,51372
04/07/17,1499126400,40162
05/07/17,1499212800,48160
06/07/17,1499299200,51455
